year,month,season,date,river,site,month-site,category,name,latin name,biomass,amount,total_biomass,total_biomass_mgL,density_individualL
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Cyanobacteria,水华束丝藻,Aphanizomenon flos-aquae （L） Ralfs,0.02,18,0.36,0.0033,3272.7
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Cyanobacteria,小席藻,Phormidium tenue （Menegh）Gom,0.002,11,0.022,0.0002,2000
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Cyanobacteria,水华微囊藻,Microcystis flos-aquae (Wittr.) Kirchn. ,0.0005,1,0.0005,0,181.8
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Chlorophyta,小球藻,Chlorella vulgaris Beij.,0.0002,24,0.0048,0,4363.6
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Chlorophyta,双对栅藻,Scenedesmus bijuga（Turp）Lag,0.0005,7,0.0035,0,1272.7
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Chlorophyta,镰形纤维藻,Ankistrodesmus falcatus(Corda) Ralfs,0.002,1,0.002,0,181.8
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Chlorophyta,实球藻,Pandorina morum (Müll.) Bory.,0.04,15,0.6,0.0055,2727.3
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Chlorophyta,单角盘星藻,Pediastrum simplex (Mey.) Lemm.,0.002,1,0.002,0,181.8
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Chlorophyta,二形栅藻,Scenedesmus dimorphus,0.0005,3,0.0015,0,545.5
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Chlorophyta,小空星藻,Coelastrum microporum Nägeli,0.003,1,0.003,0,181.8
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Chlorophyta,四角十字藻,Crucigenia puadrata Morren,0.001,4,0.004,0,727.3
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Chlorophyta,集星藻,Actinastrum hantzschii Lag,0.001,1,0.001,0,181.8
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Dinophyta,飞燕角甲藻,Ceratium hirundinella (Müll.) Schr.,0.5,3,1.5,0.0136,545.5
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Dinophyta,坎宁顿拟多甲藻,Peridinium cunningtonnii,0.08,4,0.32,0.0029,727.3
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Cryptophyta,啮蚀隐藻,Cryptomonas erosa Ehr.,0.02,46,0.92,0.0084,8363.6
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Cryptophyta,尖尾蓝隐藻,Chroomonas acuta Uterm,0.001,42,0.042,0.0004,7636.4
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Euglena,绿裸藻,Euglena viridis Ehr,0.04,3,0.12,0.0011,545.5
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Euglena,矩圆囊裸藻,Trachelomonas oblonga Lemm.,0.06,1,0.06,0.0005,181.8
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Diatoms,双头舟形藻,Navicula dicephala Ehr. ,0.015,2,0.03,0.0005,363.6
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Diatoms,尖针杆藻,Synedra acus Kützing,0.06,2,0.12,0.0022,363.6
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Diatoms,膨胀桥弯藻,Cymbella tumida (Breb.) Van Heurck,0.02,2,0.04,0.0007,363.6
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Diatoms,扁圆卵形藻,Cocconeis placentula (Ehr.)  Hust.,0.005,1,0.005,0.0001,181.8
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Diatoms,广缘小环藻,Cyclotella bodonica Eulenst.,0.007,1,0.007,0.0001,181.8
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Diatoms,梅尼小环藻,Cyclotella meneghiniana Kütz.,0.002,1,0.002,0,181.8
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Diatoms,颗粒直链藻最窄变种,Melosira granulata var. angustissima O.F.Müll.,0.008,5,0.04,0.0007,909.1
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Diatoms,橄榄形异极藻,Gomphonema olovaceum (Lyngbye) Kütz.,0.005,2,0.01,0.0002,363.6
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Diatoms,变异直链藻,Melosira varians Ag.,0.006,6,0.036,0.0007,1090.9
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Diatoms,尖布纹藻,Gyrosigma acuminatum (Kütz.) Rabenhorst,0.05,1,0.05,0.0009,181.8
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Diatoms,简单舟形藻,Navicula simplex Krassk.,0.015,2,0.03,0.0005,363.6
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Diatoms,颗粒直链藻,Melosira granulata,0.007,2,0.014,0.0003,363.6
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Diatoms,长等片藻,Diatoma elongatum Ag.,0.03,1,0.03,0.0005,181.8
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Diatoms,普通等片藻,Diatoma vulgure Borg.,0.03,2,0.06,0.0011,363.6
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Diatoms,线形菱形藻,Nitzschia linearis W. Smith,0.01,1,0.01,0.0002,181.8
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Cyanobacteria,小席藻,Phormidium tenue （Menegh）Gom,0.002,23,0.046,0.0008,4181.8
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Chlorophyta,小球藻,Chlorella vulgaris Beij.,0.0002,8,0.0016,0,1454.5
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Chlorophyta,简单衣藻,Chlamydomonas simplex Pasch.,0.01,1,0.01,0.0002,181.8
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Chlorophyta,集星藻,Actinastrum hantzschii Lag,0.001,2,0.002,0,363.6
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Chlorophyta,实球藻,Pandorina morum (Müll.) Bory.,0.04,5,0.2,0.0036,909.1
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Cryptophyta,啮蚀隐藻,Cryptomonas erosa Ehr.,0.02,33,0.66,0.012,6000
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Cryptophyta,尖尾蓝隐藻,Chroomonas acuta Uterm,0.001,17,0.017,0.0003,3090.9
2021,Sept,summer,4/09/2021,MD,MD4,9-MD-4,Euglena,绿裸藻,Euglena viridis Ehr,0.04,2,0.08,0.0015,363.6
2021,Sept,summer,31/08/2021,PX,PX4,9-PX-4,Diatoms,梅尼小环藻,Cyclotella meneghiniana Kütz.,0.002,1,0.002,0.0001,363.6
2021,Sept,summer,31/08/2021,PX,PX4,9-PX-4,Diatoms,简单舟形藻,Navicula simplex Krassk.,0.015,1,0.015,0.0005,363.6
2021,Sept,summer,31/08/2021,PX,PX4,9-PX-4,Diatoms,线形菱形藻,Nitzschia linearis W. Smith,0.01,2,0.02,0.0007,727.3
2021,Sept,summer,31/08/2021,PX,PX4,9-PX-4,Diatoms,尖布纹藻,Gyrosigma acuminatum (Kütz.) Rabenhorst,0.05,1,0.05,0.0018,363.6
2021,Sept,summer,31/08/2021,PX,PX4,9-PX-4,Diatoms,细小桥弯藻,Cymbella gracilis,0.001,2,0.002,0.0001,727.3
2021,Sept,summer,31/08/2021,PX,PX4,9-PX-4,Diatoms,普通等片藻,Diatoma vulgure Borg.,0.03,1,0.03,0.0011,363.6
2021,Sept,summer,31/08/2021,PX,PX4,9-PX-4,Diatoms,变异直链藻,Melosira varians Ag.,0.006,1,0.006,0.0002,363.6
2021,Sept,summer,31/08/2021,PX,PX4,9-PX-4,Dinophyta,坎宁顿拟多甲藻,Peridinium cunningtonnii,0.08,1,0.08,0.0029,363.6
2021,Sept,summer,31/08/2021,PX,PX4,9-PX-4,Dinophyta,飞燕角甲藻,Ceratium hirundinella (Müll.) Schr.,0.5,1,0.5,0.0182,363.6
2021,Sept,summer,31/08/2021,PX,PX4,9-PX-4,Cryptophyta,啮蚀隐藻,Cryptomonas erosa Ehr.,0.02,5,0.1,0.0036,1818.2
2021,Sept,summer,31/08/2021,PX,PX4,9-PX-4,Euglena,绿裸藻,Euglena viridis Ehr,0.04,2,0.08,0.0029,727.3
2021,Sept,summer,31/08/2021,PX,PX4,9-PX-4,Diatoms,细小桥弯藻,Cymbella gracilis,0.001,1,0.001,0,363.6
2021,Sept,summer,31/08/2021,PX,PX4,9-PX-4,Diatoms,瞳孔舟形藻,Navicula pupula Kütz.,0.02,1,0.02,0.0007,363.6
2021,Sept,summer,31/08/2021,PX,PX4,9-PX-4,Diatoms,颗粒直链藻最窄变种,Melosira granulata var. angustissima O.F.Müll.,0.008,8,0.064,0.0023,2909.1
2021,Sept,summer,31/08/2021,PX,PX4,9-PX-4,Cyanobacteria,水华微囊藻,Microcystis flos-aquae (Wittr.) Kirchn. ,0.0005,1,0.0005,0,363.6
2021,Sept,summer,31/08/2021,PX,PX4,9-PX-4,Cyanobacteria,细小平裂藻,Merismopedia minima G. Beck,0.00003,1,0.00003,0,363.6
2021,Sept,summer,31/08/2021,PX,PX4,9-PX-4,Chlorophyta,双对栅藻,Scenedesmus bijuga（Turp）Lag,0.0005,1,0.0005,0,363.6
2021,Sept,summer,31/08/2021,PX,PX4,9-PX-4,Dinophyta,飞燕角甲藻,Ceratium hirundinella (Müll.) Schr.,0.5,1,0.5,0.0182,363.6
2021,Sept,summer,31/08/2021,PX,PX4,9-PX-4,Cryptophyta,啮蚀隐藻,Cryptomonas erosa Ehr.,0.02,2,0.04,0.0015,727.3
2021,Sept,summer,31/08/2021,PX,PX4,9-PX-4,Euglena,绿裸藻,Euglena viridis Ehr,0.04,1,0.04,0.0015,363.6
2021,Sept,summer,31/08/2021,PX,PX5,9-PX-5,Diatoms,小环藻,Cyclotella,0.003,1,0.003,0.0001,363.6
2021,Sept,summer,31/08/2021,PX,PX5,9-PX-5,Diatoms,短小辐节藻,Stauroneis kriegeri Patrick,0.0017,1,0.0017,0.0001,363.6
2021,Sept,summer,31/08/2021,PX,PX5,9-PX-5,Diatoms,美丽星杆藻,Asterionella formosa,0.01,1,0.01,0.0004,363.6
2021,Sept,summer,31/08/2021,PX,PX5,9-PX-5,Diatoms,简单舟形藻,Navicula simplex Krassk.,0.015,1,0.015,0.0005,363.6
2021,Sept,summer,31/08/2021,PX,PX5,9-PX-5,Diatoms,尖针杆藻,Synedra acus Kützing,0.06,3,0.18,0.0065,1090.9
2021,Sept,summer,31/08/2021,PX,PX5,9-PX-5,Cyanobacteria,卷曲鱼腥藻,Anabaena circinalis Rabenh.,0.0015,16,0.024,0.0009,5818.2
2021,Sept,summer,31/08/2021,PX,PX5,9-PX-5,Chlorophyta,小球藻,Chlorella vulgaris Beij.,0.0002,1,0.0002,0,363.6
2021,Sept,summer,31/08/2021,PX,PX5,9-PX-5,Cryptophyta,啮蚀隐藻,Cryptomonas erosa Ehr.,0.02,16,0.32,0.0116,5818.2
2021,Sept,summer,31/08/2021,PX,PX5,9-PX-5,Euglena,绿裸藻,Euglena viridis Ehr,0.04,1,0.04,0.0015,363.6
2021,Sept,summer,31/08/2021,PX,PX5,9-PX-5,Euglena,矩圆囊裸藻,Trachelomonas oblonga Lemm.,0.06,1,0.06,0.0022,363.6
2021,Sept,summer,31/08/2021,PX,PX5,9-PX-5,Diatoms,尖针杆藻,Synedra acus Kützing,0.06,1,0.06,0.0022,363.6
2021,Sept,summer,31/08/2021,PX,PX5,9-PX-5,Cyanobacteria,卷曲鱼腥藻,Anabaena circinalis Rabenh.,0.0015,12,0.018,0.0007,4363.6
2021,Sept,summer,31/08/2021,PX,PX5,9-PX-5,Chlorophyta,集星藻,Actinastrum hantzschii Lag,0.001,1,0.001,0,363.6
2021,Sept,summer,31/08/2021,PX,PX5,9-PX-5,Chlorophyta,双对栅藻,Scenedesmus bijuga（Turp）Lag,0.0005,1,0.0005,0,363.6
2021,Sept,summer,31/08/2021,PX,PX5,9-PX-5,Chlorophyta,小空星藻,Coelastrum microporum Nägeli,0.003,1,0.003,0.0001,363.6
2021,Sept,summer,31/08/2021,PX,PX5,9-PX-5,Cryptophyta,啮蚀隐藻,Cryptomonas erosa Ehr.,0.02,19,0.38,0.0138,6909.1
2021,Sept,summer,31/08/2021,PX,PX5,9-PX-5,Cryptophyta,尖尾蓝隐藻,Chroomonas acuta Uterm,0.001,1,0.001,0,363.6
2021,Sept,summer,31/08/2021,PX,PX5,9-PX-5,Euglena,矩圆囊裸藻,Trachelomonas oblonga Lemm.,0.06,1,0.06,0.0022,363.6
2021,Sept,summer,31/08/2021,PX,PX6,9-PX-6,Diatoms,简单舟形藻,Navicula simplex Krassk.,0.015,1,0.015,0.0005,363.6
2021,Sept,summer,31/08/2021,PX,PX6,9-PX-6,Diatoms,梅尼小环藻,Cyclotella meneghiniana Kütz.,0.002,1,0.002,0.0001,363.6
2021,Sept,summer,31/08/2021,PX,PX6,9-PX-6,Diatoms,尖针杆藻,Synedra acus Kützing,0.06,2,0.12,0.0044,727.3
2021,Sept,summer,31/08/2021,PX,PX6,9-PX-6,Diatoms,扁圆卵形藻,Cocconeis placentula (Ehr.)  Hust.,0.005,1,0.005,0.0002,363.6
2021,Sept,summer,31/08/2021,PX,PX6,9-PX-6,Diatoms,线形菱形藻,Nitzschia linearis W. Smith,0.01,1,0.01,0.0004,363.6
2021,Sept,summer,31/08/2021,PX,PX6,9-PX-6,Diatoms,瞳孔舟形藻,Navicula pupula Kütz.,0.02,1,0.02,0.0007,363.6
2021,Sept,summer,31/08/2021,PX,PX6,9-PX-6,Cyanobacteria,卷曲鱼腥藻,Anabaena circinalis Rabenh.,0.0015,12,0.018,0.0007,4363.6
2021,Sept,summer,31/08/2021,PX,PX6,9-PX-6,Cyanobacteria,细小平裂藻,Merismopedia minima G. Beck,0.00003,1,0.00003,0,363.6
2021,Sept,summer,31/08/2021,PX,PX6,9-PX-6,Chlorophyta,四尾栅藻,Scenedesmus quadricauda （Turp）Bréb ,0.0005,1,0.0005,0,363.6
2021,Sept,summer,31/08/2021,PX,PX6,9-PX-6,Dinophyta,飞燕角甲藻,Ceratium hirundinella (Müll.) Schr.,0.5,1,0.5,0.0182,363.6
2021,Sept,summer,31/08/2021,PX,PX6,9-PX-6,Cryptophyta,啮蚀隐藻,Cryptomonas erosa Ehr.,0.02,5,0.1,0.0036,1818.2
2021,Sept,summer,31/08/2021,PX,PX6,9-PX-6,Diatoms,梅尼小环藻,Cyclotella meneghiniana Kütz.,0.002,1,0.002,0.0001,363.6
2021,Sept,summer,31/08/2021,PX,PX6,9-PX-6,Diatoms,变异直链藻,Melosira varians Ag.,0.006,2,0.012,0.0004,727.3
2021,Sept,summer,31/08/2021,PX,PX6,9-PX-6,Diatoms,普通等片藻,Diatoma vulgure Borg.,0.03,1,0.03,0.0011,363.6
2021,Sept,summer,31/08/2021,PX,PX6,9-PX-6,Diatoms,颗粒直链藻最窄变种,Melosira granulata var. angustissima O.F.Müll.,0.008,7,0.056,0.002,2545.5
2021,Sept,summer,31/08/2021,PX,PX6,9-PX-6,Diatoms,谷皮菱形藻,Nitzschia palea (Kütz.)  W. Smith,0.01,1,0.01,0.0004,363.6
2021,Sept,summer,31/08/2021,PX,PX6,9-PX-6,Cyanobacteria,小席藻,Phormidium tenue （Menegh）Gom,0.002,6,0.012,0.0004,2181.8
2021,Sept,summer,31/08/2021,PX,PX6,9-PX-6,Cyanobacteria,卷曲鱼腥藻,Anabaena circinalis Rabenh.,0.0015,14,0.021,0.0008,5090.9
2021,Sept,summer,31/08/2021,PX,PX6,9-PX-6,Chlorophyta,双对栅藻,Scenedesmus bijuga（Turp）Lag,0.0005,2,0.001,0,727.3
2021,Sept,summer,31/08/2021,PX,PX6,9-PX-6,Cryptophyta,啮蚀隐藻,Cryptomonas erosa Ehr.,0.02,1,0.02,0.0007,363.6
2021,Sept,summer,1/09/2021,PX,PX4,9-PX-4,Diatoms,小环藻,Cyclotella,0.003,1,0.003,0.0001,363.6
2021,Sept,summer,1/09/2021,PX,PX4,9-PX-4,Chlorophyta,小球藻,Chlorella vulgaris Beij.,0.0002,1,0.0002,0,363.6
2021,Sept,summer,1/09/2021,PX,PX4,9-PX-4,Chlorophyta,华美十字藻,Crucigenia lauterbornei chm,0.001,4,0.004,0.0001,1454.5
2021,Sept,summer,1/09/2021,PX,PX4,9-PX-4,Chlorophyta,双对栅藻,Scenedesmus bijuga（Turp）Lag,0.0005,1,0.0005,0,363.6
2021,Sept,summer,1/09/2021,PX,PX4,9-PX-4,Dinophyta,飞燕角甲藻,Ceratium hirundinella (Müll.) Schr.,0.5,2,1,0.0364,727.3
2021,Sept,summer,1/09/2021,PX,PX4,9-PX-4,Cryptophyta,啮蚀隐藻,Cryptomonas erosa Ehr.,0.02,77,1.54,0.056,28000
2021,Sept,summer,1/09/2021,PX,PX4,9-PX-4,Cryptophyta,尖尾蓝隐藻,Chroomonas acuta Uterm,0.001,29,0.029,0.0011,10545.5
2021,Sept,summer,1/09/2021,PX,PX4,9-PX-4,Euglena,绿裸藻,Euglena viridis Ehr,0.04,4,0.16,0.0058,1454.5
2021,Sept,summer,1/09/2021,PX,PX4,9-PX-4,Diatoms,尖针杆藻,Synedra acus Kützing,0.06,1,0.06,0.0022,363.6
2021,Sept,summer,1/09/2021,PX,PX4,9-PX-4,Diatoms,颗粒直链藻,Melosira granulata,0.007,2,0.014,0.0005,727.3
2021,Sept,summer,1/09/2021,PX,PX4,9-PX-4,Diatoms,小环藻,Cyclotella,0.003,2,0.006,0.0002,727.3
2021,Sept,summer,1/09/2021,PX,PX4,9-PX-4,Cyanobacteria,卷曲鱼腥藻,Anabaena circinalis Rabenh.,0.0015,10,0.015,0.0005,3636.4
2021,Sept,summer,1/09/2021,PX,PX4,9-PX-4,Chlorophyta,双对栅藻,Scenedesmus bijuga（Turp）Lag,0.0005,2,0.001,0,727.3
2021,Sept,summer,1/09/2021,PX,PX4,9-PX-4,Cryptophyta,啮蚀隐藻,Cryptomonas erosa Ehr.,0.02,22,0.44,0.016,8000
2021,Sept,summer,1/09/2021,PX,PX4,9-PX-4,Cryptophyta,尖尾蓝隐藻,Chroomonas acuta Uterm,0.001,7,0.007,0.0003,2545.5
2021,Sept,summer,1/09/2021,PX,PX4,9-PX-4,Euglena,绿裸藻,Euglena viridis Ehr,0.04,4,0.16,0.0058,1454.5
2021,Sept,summer,1/09/2021,PX,PX5,9-PX-5,Diatoms,美丽星杆藻,Asterionella formosa,0.01,1,0.01,0.0004,363.6
2021,Sept,summer,1/09/2021,PX,PX5,9-PX-5,Diatoms,尖针杆藻,Synedra acus Kützing,0.06,1,0.06,0.0022,363.6
2021,Sept,summer,1/09/2021,PX,PX5,9-PX-5,Cyanobacteria,普通念珠藻,Nostoc communes vauch.,0.02,73,1.46,0.0531,26545.5
2021,Sept,summer,1/09/2021,PX,PX5,9-PX-5,Cyanobacteria,小型色球藻,Chroococcus minor （Kutz） Nag,0.00074,1,0.00074,0,363.6
2021,Sept,summer,1/09/2021,PX,PX5,9-PX-5,Chlorophyta,二形栅藻,Scenedesmus dimorphus,0.0005,2,0.001,0,727.3
2021,Sept,summer,1/09/2021,PX,PX5,9-PX-5,Chlorophyta,四角十字藻,Crucigenia puadrata Morren,0.001,1,0.001,0,363.6
2021,Sept,summer,1/09/2021,PX,PX5,9-PX-5,Chlorophyta,双对栅藻,Scenedesmus bijuga（Turp）Lag,0.0005,2,0.001,0,727.3
2021,Sept,summer,1/09/2021,PX,PX5,9-PX-5,Cryptophyta,啮蚀隐藻,Cryptomonas erosa Ehr.,0.02,7,0.14,0.0051,2545.5
2021,Sept,summer,1/09/2021,PX,PX5,9-PX-5,Diatoms,变异直链藻,Melosira varians Ag.,0.006,4,0.024,0.0009,1454.5
2021,Sept,summer,1/09/2021,PX,PX5,9-PX-5,Diatoms,美丽星杆藻,Asterionella formosa,0.01,1,0.01,0.0004,363.6
2021,Sept,summer,1/09/2021,PX,PX5,9-PX-5,Diatoms,小环藻,Cyclotella,0.003,1,0.003,0.0001,363.6
2021,Sept,summer,1/09/2021,PX,PX5,9-PX-5,Diatoms,肘状针杆藻,Synedra ulna Ehrenberg ,0.04,2,0.08,0.0029,727.3
2021,Sept,summer,1/09/2021,PX,PX5,9-PX-5,Diatoms,橄榄形异极藻,Gomphonema olovaceum (Lyngbye) Kütz.,0.005,1,0.005,0.0002,363.6
2021,Sept,summer,1/09/2021,PX,PX5,9-PX-5,Diatoms,颗粒直链藻最窄变种,Melosira granulata var. angustissima O.F.Müll.,0.008,2,0.016,0.0006,727.3
2021,Sept,summer,1/09/2021,PX,PX5,9-PX-5,Cyanobacteria,卷曲鱼腥藻,Anabaena circinalis Rabenh.,0.0015,15,0.0225,0.0008,5454.5
2021,Sept,summer,1/09/2021,PX,PX5,9-PX-5,Cyanobacteria,小型色球藻,Chroococcus minor （Kutz） Nag,0.00074,2,0.00148,0.0001,727.3
2021,Sept,summer,1/09/2021,PX,PX5,9-PX-5,Chlorophyta,小球藻,Chlorella vulgaris Beij.,0.0002,6,0.0012,0,2181.8
2021,Sept,summer,1/09/2021,PX,PX5,9-PX-5,Chlorophyta,单角盘星藻,Pediastrum simplex (Mey.) Lemm.,0.002,1,0.002,0.0001,363.6
2021,Sept,summer,1/09/2021,PX,PX5,9-PX-5,Chlorophyta,双对栅藻,Scenedesmus bijuga（Turp）Lag,0.0005,3,0.0015,0.0001,1090.9
2021,Sept,summer,1/09/2021,PX,PX5,9-PX-5,Chlorophyta,四角十字藻,Crucigenia puadrata Morren,0.001,1,0.001,0,363.6
2021,Sept,summer,1/09/2021,PX,PX5,9-PX-5,Cryptophyta,啮蚀隐藻,Cryptomonas erosa Ehr.,0.02,24,0.48,0.0175,8727.3
2021,Sept,summer,1/09/2021,PX,PX5,9-PX-5,Cryptophyta,尖尾蓝隐藻,Chroomonas acuta Uterm,0.001,16,0.016,0.0006,5818.2
2021,Sept,summer,1/09/2021,PX,PX5,9-PX-5,Euglena,绿裸藻,Euglena viridis Ehr,0.04,1,0.04,0.0015,363.6
2021,Sept,summer,1/09/2021,PX,PX5,9-PX-5,Euglena,椭圆鳞孔藻,Lepocinclis steinii Lemm.em.Conr,0.03,1,0.03,0.0011,363.6
2021,Sept,summer,1/09/2021,PX,PX6,9-PX-6,Diatoms,橄榄形异极藻,Gomphonema olovaceum (Lyngbye) Kütz.,0.005,2,0.01,0.0004,727.3
2021,Sept,summer,1/09/2021,PX,PX6,9-PX-6,Diatoms,尖针杆藻,Synedra acus Kützing,0.06,2,0.12,0.0044,727.3
2021,Sept,summer,1/09/2021,PX,PX6,9-PX-6,Diatoms,颗粒直链藻最窄变种,Melosira granulata var. angustissima O.F.Müll.,0.008,2,0.016,0.0006,727.3
2021,Sept,summer,1/09/2021,PX,PX6,9-PX-6,Diatoms,线形菱形藻,Nitzschia linearis W. Smith,0.01,1,0.01,0.0004,363.6
2021,Sept,summer,1/09/2021,PX,PX6,9-PX-6,Diatoms,扁圆卵形藻,Cocconeis placentula (Ehr.)  Hust.,0.005,1,0.005,0.0002,363.6
2021,Sept,summer,1/09/2021,PX,PX6,9-PX-6,Cyanobacteria,普通念珠藻,Nostoc communes vauch.,0.02,9,0.18,0.0065,3272.7
2021,Sept,summer,1/09/2021,PX,PX6,9-PX-6,Cyanobacteria,卷曲鱼腥藻,Anabaena circinalis Rabenh.,0.0015,24,0.036,0.0013,8727.3
2021,Sept,summer,1/09/2021,PX,PX6,9-PX-6,Cyanobacteria,细小平裂藻,Merismopedia minima G. Beck,0.00003,1,0.00003,0,363.6
2021,Sept,summer,1/09/2021,PX,PX6,9-PX-6,Cyanobacteria,小席藻,Phormidium tenue （Menegh）Gom,0.002,30,0.06,0.0022,10909.1
2021,Sept,summer,1/09/2021,PX,PX6,9-PX-6,Dinophyta,飞燕角甲藻,Ceratium hirundinella (Müll.) Schr.,0.5,1,0.5,0.0182,363.6
2021,Sept,summer,1/09/2021,PX,PX6,9-PX-6,Chlorophyta,狭形纤维藻,Ankistrodesmus angustus Bern.sensu Korš.,0.002,2,0.004,0.0001,727.3
2021,Sept,summer,1/09/2021,PX,PX6,9-PX-6,Chlorophyta,单角盘星藻,Pediastrum simplex (Mey.) Lemm.,0.002,1,0.002,0.0001,363.6
2021,Sept,summer,1/09/2021,PX,PX6,9-PX-6,Chlorophyta,双对栅藻,Scenedesmus bijuga（Turp）Lag,0.0005,2,0.001,0,727.3
2021,Sept,summer,1/09/2021,PX,PX6,9-PX-6,Chlorophyta,四尾栅藻,Scenedesmus quadricauda （Turp）Bréb ,0.0005,1,0.0005,0,363.6
2021,Sept,summer,1/09/2021,PX,PX6,9-PX-6,Chlorophyta,小球藻,Chlorella vulgaris Beij.,0.0002,1,0.0002,0,363.6
2021,Sept,summer,1/09/2021,PX,PX6,9-PX-6,Chlorophyta,二形栅藻,Scenedesmus dimorphus,0.0005,1,0.0005,0,363.6
2021,Sept,summer,1/09/2021,PX,PX6,9-PX-6,Cryptophyta,尖尾蓝隐藻,Chroomonas acuta Uterm,0.001,6,0.006,0.0002,2181.8
2021,Sept,summer,1/09/2021,PX,PX6,9-PX-6,Euglena,绿裸藻,Euglena viridis Ehr,0.04,1,0.04,0.0015,363.6
2021,Sept,summer,1/09/2021,PX,PX6,9-PX-6,Diatoms,颗粒直链藻最窄变种,Melosira granulata var. angustissima O.F.Müll.,0.008,3,0.024,0.0009,1090.9
2021,Sept,summer,1/09/2021,PX,PX6,9-PX-6,Diatoms,尖针杆藻,Synedra acus Kützing,0.06,2,0.12,0.0044,727.3
2021,Sept,summer,1/09/2021,PX,PX6,9-PX-6,Diatoms,小环藻,Cyclotella,0.003,2,0.006,0.0002,727.3
2021,Sept,summer,1/09/2021,PX,PX6,9-PX-6,Cyanobacteria,小席藻,Phormidium tenue （Menegh）Gom,0.002,35,0.07,0.0025,12727.3
2021,Sept,summer,1/09/2021,PX,PX6,9-PX-6,Cyanobacteria,小型色球藻,Chroococcus minor （Kutz） Nag,0.00074,1,0.00074,0,363.6
2021,Sept,summer,1/09/2021,PX,PX6,9-PX-6,Cyanobacteria,细小平裂藻,Merismopedia minima G. Beck,0.00003,1,0.00003,0,363.6
2021,Sept,summer,1/09/2021,PX,PX6,9-PX-6,Dinophyta,飞燕角甲藻,Ceratium hirundinella (Müll.) Schr.,0.5,1,0.5,0.0182,363.6
2021,Sept,summer,1/09/2021,PX,PX6,9-PX-6,Chlorophyta,二形栅藻,Scenedesmus dimorphus,0.0005,1,0.0005,0,363.6
2021,Sept,summer,1/09/2021,PX,PX6,9-PX-6,Chlorophyta,双对栅藻,Scenedesmus bijuga（Turp）Lag,0.0005,2,0.001,0,727.3
2021,Sept,summer,1/09/2021,PX,PX6,9-PX-6,Chlorophyta,小球藻,Chlorella vulgaris Beij.,0.0002,1,0.0002,0,363.6
2021,Sept,summer,1/09/2021,PX,PX6,9-PX-6,Cryptophyta,啮蚀隐藻,Cryptomonas erosa Ehr.,0.02,3,0.06,0.0022,1090.9
2021,Sept,summer,1/09/2021,PX,PX6,9-PX-6,Cryptophyta,尖尾蓝隐藻,Chroomonas acuta Uterm,0.001,2,0.002,0.0001,727.3
2021,Sept,summer,1/09/2021,PX,PX6,9-PX-6,Euglena,矩圆囊裸藻,Trachelomonas oblonga Lemm.,0.06,1,0.06,0.0022,363.6
